Administracion,Area,Banos,Barrio,Ciudad,Estrato,ExtractionDate,Habitaciones,Latitud,Longitud,Parqueaderos,Precio,ScreenshotPath,SitioWeb
,95.0,4.0,Provenza,Medellín,6.0,2022-10-02,4.0,6.208174228668213,-75.5665283203125,0.0,120000000.0,Images/fincaraiz_6099936.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/provenza/medellin/6099936
117000.0,57.0,2.0,centro de la moda,Itaguí,3.0,2022-09-17,3.0,6.190542221069336,-75.60401916503906,1.0,250000000.0,Images/fincaraiz_6101526.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/centro-de-la-moda/itagui/6101526
189000.0,70.0,2.0,Calasanz,Medellín,4.0,2022-10-02,3.0,6.2612128257751465,-75.60220336914062,1.0,285000000.0,Images/fincaraiz_6120289.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calasanz/medellin/6120289
,125.0,3.0,Campo Valdes,Medellín,3.0,2022-09-17,6.0,6.271170139312744,-75.55488586425781,0.0,250000000.0,Images/fincaraiz_6141313.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/campo-valdes/medellin/6141313
90000.0,115.0,3.0,Simón Bolivar,Medellín,5.0,2022-09-17,3.0,6.2453932762146,-75.60807037353516,1.0,465000000.0,Images/fincaraiz_6143117.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/simon-bolivar/medellin/6143117
368000.0,94.0,3.0,Lalinde,Medellín,6.0,2022-09-17,2.0,6.211999893188477,-75.56900024414062,2.0,770000000.0,Images/fincaraiz_6144295.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/lalinde/medellin/6144295
402700.0,108.0,3.0,Loma de los Bernal,Medellín,5.0,2022-09-17,3.0,6.218756675720215,-75.60179138183594,1.0,480000000.0,Images/fincaraiz_6151806.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/6151806
223000.0,66.0,2.0,SAN REMO,Sabaneta,4.0,2022-09-17,2.0,6.143543720245361,-75.62126922607422,1.0,320000000.0,Images/fincaraiz_6153263.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-remo/sabaneta/6153263
445400.0,111.0,3.0,LOMA DEL ESMERALDAL,Envigado,5.0,2022-09-17,3.0,6.172689914703369,-75.56853485107422,2.0,508000000.0,Images/fincaraiz_6154257.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-del-esmeraldal/envigado/6154257
714000.0,96.0,2.0,El Poblado,Medellín,6.0,2022-09-17,2.0,6.196348190307617,-75.55646514892578,2.0,990000000.0,Images/fincaraiz_6160875.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6160875
,72.0,2.0,SECTOR EURO,Sabaneta,4.0,2022-10-16,2.0,6.151109218597412,-75.62319946289062,0.0,280000000.0,Images/fincaraiz_6168209.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/sector-euro/sabaneta/6168209
337000.0,80.0,2.0,san juan,Copacabana,3.0,2022-11-05,3.0,6.354300022125244,-75.49414825439453,1.0,240000000.0,Images/fincaraiz_6169409.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-juan/copacabana/6169409
780000.0,150.0,5.0,Altos del Poblado,Medellín,6.0,2022-09-17,3.0,6.213115692138672,-75.55858612060547,2.0,860000000.0,Images/fincaraiz_6170408.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/altos-del-poblado/medellin/6170408
210000.0,70.0,2.0,suramerica,La Estrella,4.0,2022-09-17,2.0,6.164302349090576,-75.63217163085938,2.0,430000000.0,Images/fincaraiz_6171300.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica/la-estrella/6171300
,73.0,2.0,Robledo,Medellín,3.0,2022-09-17,3.0,6.276599884033203,-75.5973892211914,0.0,235000000.0,Images/fincaraiz_6172856.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/robledo/medellin/6172856
167000.0,66.0,2.0,El Retiro,El Retiro,5.0,2022-11-12,2.0,6.251249313354492,-75.57598876953125,0.0,340000000.0,Images/fincaraiz_6178213.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-retiro/el-retiro/6178213
370000.0,127.0,2.0,Belen La Palma,Medellín,5.0,2022-09-17,3.0,6.229887962341309,-75.60073852539062,1.0,510000000.0,Images/fincaraiz_6185931.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen-la-palma/medellin/6185931
596000.0,178.0,4.0,envigado,Envigado,5.0,2022-11-12,3.0,6.251249313354492,-75.57598876953125,2.0,810000000.0,Images/fincaraiz_6195754.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/envigado/envigado/6195754
163000.0,64.85,2.0,autopista,Marinilla,3.0,2022-09-17,2.0,6.169867515563965,-75.33990478515625,1.0,240000000.0,Images/fincaraiz_6199155.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/autopista/marinilla/6199155
106000.0,54.0,2.0,La Tablaza,La Estrella,3.0,2022-09-17,3.0,6.1179704666137695,-75.63558197021484,1.0,200000000.0,Images/fincaraiz_6200271.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-tablaza/la-estrella/6200271
106000.0,46.0,1.0,La Tablaza,La Estrella,3.0,2022-09-17,2.0,6.119018077850342,-75.63401794433594,1.0,190000000.0,Images/fincaraiz_6200289.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-tablaza/la-estrella/6200289
,162.0,3.0,La Calera,Medellín,6.0,2022-11-05,3.0,6.197199821472168,-75.55329132080078,2.0,900000000.0,Images/fincaraiz_6200604.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-calera/medellin/6200604
600000.0,144.0,4.0,Loma Benedictinos,Envigado,5.0,2022-09-17,3.0,6.178189277648926,-75.57244110107422,2.0,850000000.0,Images/fincaraiz_6200905.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-benedictinos/envigado/6200905
670000.0,200.0,4.0,Laureles,Medellín,6.0,2022-09-17,5.0,6.240469932556152,-75.59449005126953,2.0,760000000.0,Images/fincaraiz_6212641.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6212641
,151.0,2.0,LOS PARRA,Medellín,6.0,2022-09-17,3.0,6.20159912109375,-75.57213592529297,0.0,650000000.0,Images/fincaraiz_6220279.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-parra/medellin/6220279
482000.0,104.0,2.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.1857099533081055,-75.56912994384766,2.0,645000000.0,Images/fincaraiz_6232116.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6232116
,189.0,4.0,los parra,Medellín,6.0,2022-09-17,3.0,6.20159912109375,-75.57213592529297,0.0,1400000000.0,Images/fincaraiz_6237629.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-parra/medellin/6237629
,57.0,2.0,tablaza,La Estrella,3.0,2022-11-12,2.0,6.120877265930176,-75.6363754272461,1.0,270000000.0,Images/fincaraiz_6242722.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/tablaza/la-estrella/6242722
643000.0,262.0,4.0,Altos del Poblado,Medellín,6.0,2022-09-17,4.0,6.180270195007324,-75.56755065917969,3.0,1296000000.0,Images/fincaraiz_6248738.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/altos-del-poblado/medellin/6248738
552000.0,132.0,4.0,El Poblado,Medellín,5.0,2022-09-17,3.0,6.2082390785217285,-75.55937194824219,2.0,720000000.0,Images/fincaraiz_6252888.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6252888
,76.0,2.0,SURAMERICA,Itaguí,4.0,2022-09-17,3.0,6.20159912109375,-75.57213592529297,0.0,360000000.0,Images/fincaraiz_6256958.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica/itagui/6256958
360000.0,73.0,2.0,ITAGUI,Itaguí,3.0,2022-09-17,2.0,6.170914173126221,-75.60990142822266,1.0,310000000.0,Images/fincaraiz_6267551.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/itagui/itagui/6267551
,72.0,2.0,bello,Bello,3.0,2022-09-17,3.0,6.288299083709717,-75.56280517578125,1.0,328000000.0,Images/fincaraiz_6274536.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/bello/bello/6274536
140000.0,55.0,2.0,El guayabo,Itaguí,3.0,2022-09-17,2.0,6.348999977111816,-75.56400299072266,0.0,210000000.0,Images/fincaraiz_6276989.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-guayabo/itagui/6276989
250000.0,82.0,2.0,Belén Los Alpes,Medellín,4.0,2022-10-23,3.0,6.230962753295898,-75.60791015625,1.0,350000000.0,Images/fincaraiz_6278190.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/belen-los-alpes/medellin/6278190
325000.0,60.0,2.0,Los bernal,Medellín,4.0,2022-09-17,2.0,6.21886682510376,-75.60221099853516,1.0,350000000.0,Images/fincaraiz_6278789.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-bernal/medellin/6278789
,72.0,1.0,niquia camacol,Bello,2.0,2022-09-17,3.0,6.344749927520752,-75.55110931396484,0.0,150000000.0,Images/fincaraiz_6288550.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/niquia-camacol/bello/6288550
,389.0,6.0,El Campestre,Medellín,6.0,2022-09-17,5.0,6.20159912109375,-75.57213592529297,0.0,2450000000.0,Images/fincaraiz_6306904.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-campestre/medellin/6306904
,237.0,3.0,Las Santas,Medellín,6.0,2022-09-17,3.0,6.20159912109375,-75.57213592529297,0.0,1300000000.0,Images/fincaraiz_6306906.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-santas/medellin/6306906
250000.0,76.0,2.0,La Almeria,Medellín,5.0,2022-09-17,3.0,6.242167949676514,-75.61370086669922,1.0,430000000.0,Images/fincaraiz_6313822.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-almeria/medellin/6313822
950000.0,210.0,4.0,Laureles,Medellín,5.0,2022-09-17,6.0,6.252134799957275,-75.56121826171875,2.0,1100000000.0,Images/fincaraiz_6315386.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6315386
370000.0,147.0,3.0,SurOriente,Medellín,5.0,2022-09-17,3.0,6.160038471221924,-75.57524871826172,2.0,780000000.0,Images/fincaraiz_6315399.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suroriente/medellin/6315399
,166.0,4.0,Centro,Medellín,4.0,2022-09-17,5.0,6.255363941192627,-75.5712890625,2.0,379000000.0,Images/fincaraiz_6321173.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/centro/medellin/6321173
300000.0,62.0,2.0,santa Fe de antioquia,Santa Fé de Antioquia,4.0,2022-09-17,2.0,6.559360027313232,-75.82833099365234,1.0,320000000.0,Images/fincaraiz_6323965.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/santa-fe-de-antioquia/santa-fe-de-antioquia/6323965
285000.0,93.0,2.0,Loma de Las Brujas,Envigado,5.0,2022-09-17,3.0,6.162390232086182,-75.57681274414062,2.0,490000000.0,Images/fincaraiz_6327812.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-las-brujas/envigado/6327812
1289000.0,280.0,5.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.185390949249268,-75.56794738769531,2.0,1100000000.0,Images/fincaraiz_6330555.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6330555
900000.0,220.0,5.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.190826416015625,-75.57244110107422,3.0,1510000000.0,Images/fincaraiz_6330577.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6330577
510000.0,158.0,5.0,Castropol,Medellín,6.0,2022-09-17,3.0,6.216660499572754,-75.565673828125,2.0,1050000000.0,Images/fincaraiz_6331677.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/castropol/medellin/6331677
96000.0,60.0,1.0,Laureles,Medellín,3.0,2022-11-12,2.0,6.245467662811279,-75.61140441894531,0.0,270000000.0,Images/fincaraiz_6333346.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6333346
1800000.0,277.0,5.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.1988301277160645,-75.57069396972656,4.0,1600000000.0,Images/fincaraiz_6336634.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6336634
226000.0,70.0,2.0,NIQUIA LOS ARBOLES,Bello,4.0,2022-09-17,3.0,6.335849761962891,-75.54904174804688,1.0,290000000.0,Images/fincaraiz_6337300.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/niquia-los-arboles/bello/6337300
123000.0,60.0,2.0,PRADITO,Medellín,3.0,2022-09-17,3.0,6.245999813079834,-75.57499694824219,1.0,190000000.0,Images/fincaraiz_6339452.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/pradito/medellin/6339452
299000.0,72.0,2.0,Cumbres Envigado,Envigado,5.0,2022-09-17,3.0,6.171785354614258,-75.57093811035156,1.0,380000000.0,Images/fincaraiz_6340671.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cumbres-envigado/envigado/6340671
254000.0,73.0,2.0,Calasanz,Medellín,5.0,2022-09-17,3.0,6.265624523162842,-75.60401916503906,1.0,400000000.0,Images/fincaraiz_6342443.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calasanz/medellin/6342443
330000.0,90.0,2.0,Loma De Los Benedictinos,Envigado,5.0,2022-09-17,2.0,6.175286293029785,-75.56720733642578,2.0,610000000.0,Images/fincaraiz_6348133.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-benedictinos/envigado/6348133
480000.0,135.0,3.0,Provenza,Medellín,6.0,2022-09-17,2.0,6.202311992645264,-75.56230926513672,2.0,995000000.0,Images/fincaraiz_6349249.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/provenza/medellin/6349249
175000.0,68.0,2.0,niquia,Bello,4.0,2022-09-17,3.0,6.337188720703125,-75.5489730834961,1.0,250000000.0,Images/fincaraiz_6355319.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/niquia/bello/6355319
,93.0,2.0,Patio Bonito,Medellín,5.0,2022-09-17,2.0,6.205907685955871,-75.57453017108097,1.0,640000000.0,Images/fincaraiz_6359497.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/patio-bonito/medellin/6359497
237000.0,70.0,2.0,La Estrella,Medellín,4.0,2022-09-17,3.0,6.163744926452637,-75.64244079589844,1.0,280000000.0,Images/fincaraiz_6360885.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-estrella/medellin/6360885
232000.0,72.0,1.0,Centro,Medellín,4.0,2022-10-02,2.0,6.268778177294958,-75.60176963269353,0.0,150000000.0,Images/fincaraiz_6362189.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/centro/medellin/6362189
160000.0,117.0,2.0,viviendas del sur,Itaguí,3.0,2022-09-25,3.0,6.191999912261963,-75.59400177001953,1.0,300000000.0,Images/fincaraiz_6363806.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/viviendas-del-sur/itagui/6363806
,62.0,2.0,GUATAPE,Otros Municipios,4.0,2022-09-17,3.0,6.233514785766602,-75.1579818725586,0.0,285000000.0,Images/fincaraiz_6380548.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/guatape/otros-municipios/6380548
,258.0,4.0,Laureles,Medellín,5.0,2022-10-02,4.0,6.267583847045898,-75.5478286743164,1.0,760000000.0,Images/fincaraiz_6381053.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6381053
,99.0,3.0,Calasanz,Medellín,5.0,2022-10-02,3.0,6.266314506530762,-75.59793090820312,1.0,370000000.0,Images/fincaraiz_6381310.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/calasanz/medellin/6381310
1015000.0,269.0,4.0,San Lucas,Medellín,5.0,2022-11-12,3.0,6.17979981800607,-75.56432720224116,2.0,1500000000.0,Images/fincaraiz_6383344.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/san-lucas/medellin/6383344
220000.0,154.0,2.0,Los Colores,Medellín,3.0,2022-09-17,3.0,6.26800012588501,-75.59500122070312,1.0,530000000.0,Images/fincaraiz_6384300.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/los-colores/medellin/6384300
120000.0,52.0,2.0,limonar,San Antonio de Prado,3.0,2022-09-17,3.0,6.185696601867676,-75.65623474121094,1.0,207000000.0,Images/fincaraiz_6386320.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/limonar/san-antonio-de-prado/6386320
331000.0,67.0,2.0,Loma de los Bernal,Medellín,4.0,2022-09-17,3.0,6.217206954956055,-75.60237884521484,1.0,270000000.0,Images/fincaraiz_6405693.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/6405693
687000.0,211.0,4.0,El Poblado,Medellín,6.0,2022-09-17,3.0,6.203327178955078,-75.57060241699219,2.0,850000000.0,Images/fincaraiz_6417911.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6417911
,72.0,2.0,itagi,Itaguí,5.0,2022-09-17,3.0,6.199329376220703,-75.5961685180664,1.0,305000000.0,Images/fincaraiz_6418209.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/itagi/itagui/6418209
,66.0,2.0,SURAMERICA,Itaguí,4.0,2022-09-17,2.0,6.1611151695251465,-75.63099670410156,1.0,315000000.0,Images/fincaraiz_6419426.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica/itagui/6419426
,77.0,2.0,SURAMERICA,Itaguí,4.0,2022-11-05,2.0,6.251249313354492,-75.57598876953125,1.0,310000000.0,Images/fincaraiz_6426973.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/suramerica/itagui/6426973
215999.0,64.51,2.0,Las Acacias,Itaguí,3.0,2022-09-17,2.0,6.176225185394287,-75.60688018798828,1.0,300000000.0,Images/fincaraiz_6438964.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-acacias/itagui/6438964
355000.0,125.0,2.0,Loma de los Bernal,Medellín,4.0,2022-09-17,2.0,6.219316005706787,-75.60789489746094,2.0,530000000.0,Images/fincaraiz_6439094.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/loma-de-los-bernal/medellin/6439094
170000.0,99.0,2.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.292036056518555,-75.54340362548828,0.0,420000000.0,Images/fincaraiz_6442045.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6442045
238000.0,73.0,2.0,la Cuenca,Envigado,4.0,2022-09-17,2.0,6.155908107757568,-75.6006088256836,1.0,310000000.0,Images/fincaraiz_6443050.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-cuenca/envigado/6443050
,50.0,2.0,Maria Auxiliadora,Sabaneta,2.0,2022-11-05,2.0,6.1522626876831055,-75.60096740722656,0.0,165000000.0,Images/fincaraiz_6444535.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/maria-auxiliadora/sabaneta/6444535
300000.0,84.0,2.0,Señorial,Envigado,4.0,2022-09-17,3.0,6.15892505645752,-75.59825134277344,2.0,425000000.0,Images/fincaraiz_6445559.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/senorial/envigado/6445559
226000.0,72.0,2.0,sabaneta cañaveralejo,Sabaneta,4.0,2022-09-17,3.0,6.138820648193359,-75.60974884033203,1.0,390000000.0,Images/fincaraiz_6446300.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/sabaneta-canaveralejo/sabaneta/6446300
198000.0,75.0,2.0,sabaneta,Sabaneta,4.0,2022-09-17,1.0,6.147747039794922,-75.61437225341797,1.0,375000000.0,Images/fincaraiz_6448981.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/sabaneta/sabaneta/6448981
614616.0,112.0,2.0,Laureles,Medellín,5.0,2022-09-17,2.0,6.248150825500488,-75.59281921386719,1.0,490000000.0,Images/fincaraiz_6449370.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6449370
180000.0,150.0,2.0,Boston,Medellín,4.0,2022-09-17,4.0,6.251969814300537,-75.55941772460938,2.0,300000000.0,Images/fincaraiz_6451028.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/boston/medellin/6451028
,95.0,3.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.251593589782715,-75.58879852294922,1.0,450000000.0,Images/fincaraiz_6455923.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6455923
450000.0,100.0,3.0,Castropol,Medellín,6.0,2022-09-17,3.0,6.216140270233154,-75.56697082519531,1.0,520000000.0,Images/fincaraiz_6457149.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/castropol/medellin/6457149
200000.0,115.0,4.0,Laureles,Medellín,5.0,2022-09-17,3.0,6.251593589782715,-75.58879852294922,1.0,650000000.0,Images/fincaraiz_6457376.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6457376
301000.0,105.0,2.0,La Mota,Medellín,5.0,2022-09-17,3.0,6.247486591339111,-75.59098052978516,1.0,435000000.0,Images/fincaraiz_6460390.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-mota/medellin/6460390
50000.0,164.0,2.0,Estadio,Medellín,5.0,2022-11-05,3.0,6.25862979888916,-75.59478759765625,1.0,400000000.0,Images/fincaraiz_6472825.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/estadio/medellin/6472825
,92.0,2.0,Las Palmas,Medellín,3.0,2022-09-17,3.0,6.242524147033691,-75.5630874633789,0.0,280000000.0,Images/fincaraiz_6474870.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-palmas/medellin/6474870
540000.0,189.0,4.0,La Tomatera,Medellín,6.0,2022-09-17,3.0,6.203189373016357,-75.56694793701172,2.0,1050000000.0,Images/fincaraiz_6477093.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-tomatera/medellin/6477093
450000.0,83.0,3.0,Las Palmas,Medellín,6.0,2022-09-17,2.0,6.218039989471436,-75.56188201904297,2.0,400000000.0,Images/fincaraiz_6478908.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/las-palmas/medellin/6478908
,60.0,2.0,Simon Bolivar,Itaguí,3.0,2022-10-30,2.0,6.176602840423584,-75.61426544189453,0.0,250000000.0,Images/fincaraiz_6481868.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/simon-bolivar/itagui/6481868
,69.0,2.0,Boston,Medellín,4.0,2022-09-17,2.0,6.249473571777344,-75.55904388427734,1.0,310000000.0,Images/fincaraiz_6483035.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/boston/medellin/6483035
115000.0,110.0,2.0,La Castellana,Medellín,5.0,2022-09-17,3.0,6.23866605758667,-75.60492706298828,1.0,480000000.0,Images/fincaraiz_6489226.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/la-castellana/medellin/6489226
1095000.0,305.0,5.0,El Poblado,Medellín,6.0,2022-09-17,4.0,6.208906173706055,-75.5666275024414,3.0,2150000000.0,Images/fincaraiz_6489869.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-poblado/medellin/6489869
300000.0,165.0,4.0,Laureles,Medellín,5.0,2022-11-12,3.0,6.243000030517578,-75.59410858154297,2.0,1100000000.0,Images/fincaraiz_6493488.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/laureles/medellin/6493488
,135.0,3.0,ciudad del rio,Medellín,5.0,2022-11-05,3.0,6.2220001220703125,-75.57499694824219,2.0,730000000.0,Images/fincaraiz_6496528.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/ciudad-del-rio/medellin/6496528
877000.0,335.0,6.0,El Tesoro,Medellín,6.0,2022-09-17,4.0,6.205006122589111,-75.55873107910156,3.0,1650000000.0,Images/fincaraiz_6499069.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-tesoro/medellin/6499069
153800.0,50.0,2.0,Rodeo Alto,Medellín,3.0,2022-09-17,3.0,6.205573081970215,-75.6087417602539,1.0,240000000.0,Images/fincaraiz_6499242.jpeg,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/rodeo-alto/medellin/6499242
